"freq","period","flow","reporter_code","reporter","partner_code","partner","hs_code","hs_desc","net_weight_kg","trade_value_usd","source"
"M","202307","X","894","Zambia","702","Singapore","2603","Copper ores and concentrates","570332.0","921682.565","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202307","X","894","Zambia","710","South Africa","2603","Copper ores and concentrates","2172.1","683.316","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202307","X","894","Zambia","757",,"2603","Copper ores and concentrates","2223890.0","756672.737","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202308","X","894","Zambia","0","World","2603","Copper ores and concentrates","5623331.0","6043657.811","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202308","X","894","Zambia","156","China","2603","Copper ores and concentrates","775743.0","384631.587","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202308","X","894","Zambia","702","Singapore","2603","Copper ores and concentrates","3048638.0","5079284.07","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202308","X","894","Zambia","710","South Africa","2603","Copper ores and concentrates","299790.0","86539.324","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202308","X","894","Zambia","757",,"2603","Copper ores and concentrates","1122150.0","402078.502","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202308","X","894","Zambia","784","United Arab Emirates","2603","Copper ores and concentrates","377010.0","91124.328","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202309","X","894","Zambia","0","World","2603","Copper ores and concentrates","5959606.0","5040392.791","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202309","X","894","Zambia","36",,"2603","Copper ores and concentrates","100.0","294.7","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202309","X","894","Zambia","156","China","2603","Copper ores and concentrates","3229771.0","2665692.905","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202309","X","894","Zambia","480",,"2603","Copper ores and concentrates","504710.0","400537.242","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202309","X","894","Zambia","699",,"2603","Copper ores and concentrates","315000.0","97223.891","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202309","X","894","Zambia","702","Singapore","2603","Copper ores and concentrates","1069859.0","1616708.165","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202309","X","894","Zambia","710","South Africa","2603","Copper ores and concentrates","2014.0","409.904","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202309","X","894","Zambia","757",,"2603","Copper ores and concentrates","557604.0","193199.19","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202309","X","894","Zambia","784","United Arab Emirates","2603","Copper ores and concentrates","280548.0","66326.793","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202310","X","894","Zambia","0","World","2603","Copper ores and concentrates","5591165.9","3785250.139","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202310","X","894","Zambia","124",,"2603","Copper ores and concentrates","2.9","438.496","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202310","X","894","Zambia","156","China","2603","Copper ores and concentrates","3773879.0","2970572.348","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202310","X","894","Zambia","480",,"2603","Copper ores and concentrates","541780.0","431218.352","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202310","X","894","Zambia","699",,"2603","Copper ores and concentrates","668000.0","204533.143","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202310","X","894","Zambia","702","Singapore","2603","Copper ores and concentrates","207200.0","64498.57","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202310","X","894","Zambia","710","South Africa","2603","Copper ores and concentrates","8.0","107.919","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202310","X","894","Zambia","757",,"2603","Copper ores and concentrates","194910.0","65296.423","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202310","X","894","Zambia","784","United Arab Emirates","2603","Copper ores and concentrates","205386.0","48584.889","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202311","X","894","Zambia","0","World","2603","Copper ores and concentrates","5159188.0","3549765.746","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202311","X","894","Zambia","156","China","2603","Copper ores and concentrates","1873838.0","1190605.08","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202311","X","894","Zambia","480",,"2603","Copper ores and concentrates","901780.0","605965.092","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202311","X","894","Zambia","702","Singapore","2603","Copper ores and concentrates","1643560.0","1450899.618","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202311","X","894","Zambia","757",,"2603","Copper ores and concentrates","604658.0","263772.755","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202311","X","894","Zambia","784","United Arab Emirates","2603","Copper ores and concentrates","135352.0","38523.2","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202312","X","894","Zambia","0","World","2603","Copper ores and concentrates","3381426.0","1679246.299","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202312","X","894","Zambia","156","China","2603","Copper ores and concentrates","2077593.0","1235171.217","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202312","X","894","Zambia","480",,"2603","Copper ores and concentrates","166260.0","130546.017","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202312","X","894","Zambia","702","Singapore","2603","Copper ores and concentrates","1102800.0","302456.309","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202312","X","894","Zambia","710","South Africa","2603","Copper ores and concentrates","1007.0","194.967","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202312","X","894","Zambia","757",,"2603","Copper ores and concentrates","33766.0","10877.79","UN Comtrade public preview API (fetched 2026-07-23)"
